CB|356|68|17/03/2008|720404962.63|720404962.63|P|17/03/2008|zizah|C|
GL|357|5|19/03/2008|5390851.2|5390851.2|P|19/03/2008|zizah|C|
AP|358|3|19/03/2008|22176767.0|22176767.0|P|19/03/2008|zizah|C|
CB|359|2|19/03/2008|50602151.0|50602151.0|P|19/03/2008|zizah|C|
GL|360|25|07/04/2008|193052290.33|193052290.33|P|08/04/2008|zizah|C|
AR|361|1921|08/04/2008|2637428317.8|2637428317.8|P|08/04/2008|zizah|C|
AP|362|577|08/04/2008|2273696230.0|2273696230.0|P|08/04/2008|zizah|C|
CB|363|63|08/04/2008|697861172.73|697861172.73|P|08/04/2008|zizah|C|
GL|364|3|09/04/2008|3804900.0|3804900.0|P|09/04/2008|zizah|C|
AR|365|2|09/04/2008|76778598.0|76778598.0|P|09/04/2008|zizah|C|
GL|366|23|22/04/2008|191921378.33|191921378.33|P|23/04/2008|zizah|C|
AR|367|1958|23/04/2008|3197778255.2|3197778255.2|P|23/04/2008|zizah|C|
AP|368|503|23/04/2008|2093122515.0|2093122515.0|P|23/04/2008|zizah|C|
CB|369|58|23/04/2008|591173261.91|591173261.91|P|23/04/2008|zizah|C|
GL|370|1|26/04/2008|120000.0|120000.0|P|26/04/2008|zizah|C|
AP|371|1|26/04/2008|120000.0|120000.0|P|26/04/2008|zizah|C|
CB|372|2|26/04/2008|3025780.1|3025780.1|P|26/04/2008|zizah|C|
CB|373|1|29/04/2008|8744045.0|8744045.0|P|29/04/2008|zizah|C|
AP|374|2|14/05/2008|55701085.0|55701085.0|P|14/05/2008|zizah|C|
CB|375|1|14/05/2008|880000.0|880000.0|P|14/05/2008|zizah|C|
GL|376|21|14/05/2008|192686512.33|192686512.33|P|15/05/2008|zizah|C|
AR|377|2298|15/05/2008|4158146205.0|4158146205.0|P|15/05/2008|zizah|C|
AP|378|650|15/05/2008|2948116900.0|2948116900.0|P|15/05/2008|zizah|C|
CB|379|62|15/05/2008|494221867.89|494221867.89|P|15/05/2008|zizah|C|
AP|380|1|15/05/2008|67500.0|67500.0|P|15/05/2008|zizah|C|
GL|381|3|16/05/2008|751000.0|751000.0|P|21/05/2008|zizah|C|
AR|382|2|23/05/2008|133704414.0|133704414.0|P|23/05/2008|zizah|C|
GL|383|65|28/05/2008|236233080.25|236233080.25|P|30/05/2008|lhhb|L|
AP|384|33|30/05/2008|179415575.4|179415575.4|P|30/05/2008|lhhb|L|
GL|385|19|19/06/2008|187842490.33|187842490.33|P|20/06/2008|zizah|C|
AR|386|2293|20/06/2008|3695020138.4|3695020138.4|P|20/06/2008|zizah|C|
AP|387|599|20/06/2008|3105805151.0|3105805151.0|P|20/06/2008|zizah|C|
CB|388|68|20/06/2008|627240530.5|627240530.5|P|20/06/2008|zizah|C|
GL|389|23|11/07/2008|194112774.18|194112774.18|P|21/07/2008|zizah|C|
AR|390|1991|21/07/2008|3111014248.19|3111014248.19|P|21/07/2008|zizah|C|
AP|391|603|21/07/2008|2846953070.0|2846953070.0|P|21/07/2008|zizah|C|
CB|392|69|21/07/2008|681511975.73|681511975.73|P|21/07/2008|zizah|C|
AP|393|2|21/07/2008|8257050.0|8257050.0|P|21/07/2008|zizah|C|
CB|394|3|21/07/2008|2914700.0|2914700.0|P|21/07/2008|zizah|C|
GL|395|23|15/08/2008|207595930.33|207595930.33|P|23/08/2008|zizah|C|
AP|396|1|15/08/2008|150000.0|150000.0|P|15/08/2008|zizah|C|
AR|397|1880|23/08/2008|1521299907.95|1521299907.95|P|23/08/2008|zizah|C|
AP|398|592|23/08/2008|2432587190.0|2432587190.0|P|23/08/2008|zizah|C|
CB|399|68|23/08/2008|612430948.65|612430948.65|P|23/08/2008|zizah|C|
AR|400|31|23/08/2008|2367671995.17|2367671995.17|P|23/08/2008|zizah|C|
GL|401|2|26/08/2008|400200.0|400200.0|P|26/08/2008|zizah|C|
AP|402|4|26/08/2008|550415.0|550415.0|P|26/08/2008|zizah|C|
AP|403|2|26/08/2008|46150335.0|46150335.0|P|26/08/2008|zizah|C|
CB|404|1|26/08/2008|6521350.0|6521350.0|P|26/08/2008|zizah|C|
GL|405|21|03/09/2008|1725236262.4|1725236262.4|P|04/09/2008|lhhb|L|
AR|406|14|04/09/2008|595465.0|595465.0|P|04/09/2008|lhhb|L|
GL|407|1|05/09/2008|7722222.0|7722222.0|P|05/09/2008|lhhb|L|
GL|408|18|17/09/2008|198111605.33|198111605.33|P|17/09/2008|zizah|C|
AR|409|1921|17/09/2008|2724791932.5|2724791932.5|P|17/09/2008|zizah|C|
AP|410|539|17/09/2008|2354522336.0|2354522336.0|P|17/09/2008|zizah|C|
CB|411|68|17/09/2008|570477916.65|570477916.65|P|17/09/2008|zizah|C|
GL|412|3|18/09/2008|419753.61|419753.61|P|18/09/2008|zizah|C|
AP|413|1|18/09/2008|150000.0|150000.0|P|18/09/2008|zizah|C|
CB|414|1|18/09/2008|191000.0|191000.0|P|18/09/2008|zizah|C|
GL|415|40|18/09/2008|81810259.08|81810259.08|P|19/09/2008|zizah|C|
AP|416|6|19/09/2008|15160600.0|15160600.0|P|19/09/2008|zizah|C|
GL|417|14|19/09/2008|13832477.67|13832477.67|P|19/09/2008|zizah|C|
AP|418|2|19/09/2008|69300.0|69300.0|P|19/09/2008|zizah|C|
GL|419|2|19/09/2008|7436119.67|7436119.67|P|19/09/2008|zizah|C|
AP|420|2|19/09/2008|637250.0|637250.0|P|19/09/2008|zizah|C|
GL|421|3|19/09/2008|10249343.67|10249343.67|P|19/09/2008|zizah|C|
AP|422|3|19/09/2008|1449750.0|1449750.0|P|19/09/2008|zizah|C|
GL|423|1|19/09/2008|1930892.0|1930892.0|P|19/09/2008|zizah|C|
AP|424|3|19/09/2008|506750.0|506750.0|P|19/09/2008|zizah|C|
GL|425|2|22/09/2008|1999963.0|1999963.0|P|22/09/2008|zizah|C|
AR|426|3|22/09/2008|74171.25|74171.25|P|22/09/2008|zizah|C|
AP|427|2|22/09/2008|254300.0|254300.0|P|22/09/2008|zizah|C|
GL|428|1|22/09/2008|1930892.0|1930892.0|P|22/09/2008|zizah|C|
GL|429|2|08/10/2008|79339239.41|79339239.41|P|08/10/2008|zizah|C|
AP|430|2|23/10/2008|3142125.0|3142125.0|P|23/10/2008|zizah|C|
GL|431|23|24/10/2008|312914208.33|312914208.33|P|25/10/2008|zizah|C|
AR|432|1879|25/10/2008|3264807907.0|3264807907.0|P|25/10/2008|zizah|C|
AP|433|613|25/10/2008|2336966478.0|2336966478.0|P|25/10/2008|zizah|C|
CB|434|76|25/10/2008|1118554948.33|1118554948.33|P|25/10/2008|zizah|C|
GL|435|1|27/10/2008|39947055.0|39947055.0|P|27/10/2008|zizah|C|
GL|436|6|27/10/2008|32246432.0|32246432.0|P|27/10/2008|zizah|C|
AP|437|1|03/11/2008|300000.0|300000.0|P|03/11/2008|zizah|C|
GL|438|19|18/11/2008|204903560.33|204903560.33|P|26/11/2008|zizah|C|
AR|439|1684|26/11/2008|3226597800.4|3226597800.4|P|26/11/2008|zizah|C|
AP|440|511|26/11/2008|2350089164.0|2350089164.0|P|26/11/2008|zizah|C|
CB|441|63|26/11/2008|698770256.49|698770256.49|P|26/11/2008|zizah|C|
CB|442|3|28/11/2008|5500540.0|5500540.0|P|28/11/2008|zizah|C|
GL|443|1|04/12/2008|36715208.0|36715208.0|P|04/12/2008|zizah|C|
GL|444|2|04/12/2008|10511320.0|10511320.0|P|04/12/2008|zizah|C|
GL|445|1|09/12/2008|2619552.0|2619552.0|P|09/12/2008|zizah|C|
AP|446|6|18/12/2008|18307160.0|18307160.0|P|18/12/2008|zizah|C|
GL|447|19|24/12/2008|200902644.33|200902644.33|P|26/12/2008|zizah|C|
AR|448|1806|26/12/2008|2963834647.0|2963834647.0|P|26/12/2008|zizah|C|
AP|449|621|26/12/2008|2221666112.5|2221666112.5|P|26/12/2008|zizah|C|
CB|450|61|26/12/2008|408866117.67|408866117.67|P|26/12/2008|zizah|C|
CB|451|2|27/12/2008|30035000.0|30035000.0|P|27/12/2008|zizah|C|
GL|452|4|15/01/2009|11702260.0|11702260.0|P|15/01/2009|zizah|C|
CB|453|3|15/01/2009|8616832.0|8616832.0|P|15/01/2009|zizah|C|
GL|454|49|20/01/2009|265780630.33|265780630.33|P|28/01/2009|zizah|C|
AR|455|1803|28/01/2009|2660557253.6|2660557253.6|P|28/01/2009|zizah|C|
AP|456|649|28/01/2009|2750230366.0|2750230366.0|P|28/01/2009|zizah|C|
CB|457|70|28/01/2009|867953763.31|867953763.31|P|28/01/2009|zizah|C|
AR|458|1|29/01/2009|1003459.0|1003459.0|P|29/01/2009|zizah|C|
AP|459|1|29/01/2009|3404070.0|3404070.0|P|29/01/2009|zizah|C|
GL|460|1|29/01/2009|1003459.0|1003459.0|P|29/01/2009|zizah|C|
GL|461|1|30/01/2009|795000.0|795000.0|P|30/01/2009|zizah|C|
AR|462|1|30/01/2009|1003459.0|1003459.0|P|30/01/2009|zizah|C|
GL|463|4|09/02/2009|47311018.0|47311018.0|P|20/02/2009|zizah|C|
AR|464|129|20/02/2009|266228105.0|266228105.0|P|20/02/2009|zizah|C|
GL|465|33|02/03/2009|240586894.33|240586894.33|P|04/03/2009|zizah|C|
AR|466|1884|04/03/2009|3714901562.0|3714901562.0|P|04/03/2009|zizah|C|
AP|467|629|04/03/2009|2718101988.0|2718101988.0|P|04/03/2009|zizah|C|
CB|468|62|04/03/2009|588932864.84|588932864.84|P|04/03/2009|zizah|C|
GL|469|3|17/03/2009|37794284.0|37794284.0|P|17/03/2009|zizah|C|
AR|470|1|17/03/2009|100.5|100.5|P|17/03/2009|zizah|C|
AP|471|1|17/03/2009|4160000.0|4160000.0|P|17/03/2009|zizah|C|
CB|472|1|17/03/2009|30000.0|30000.0|P|17/03/2009|zizah|C|
AP|473|1|17/03/2009|3404070.0|3404070.0|P|17/03/2009|zizah|C|
GL|474|18|15/04/2009|192769609.33|192769609.33|P|15/04/2009|zizah|C|
AR|475|1758|15/04/2009|2840195016.0|2840195016.0|P|15/04/2009|zizah|C|
AP|476|549|15/04/2009|2472919187.0|2472919187.0|P|15/04/2009|zizah|C|
CB|477|58|15/04/2009|500659420.93|500659420.93|P|15/04/2009|zizah|C|
GL|478|2|25/04/2009|22420828.0|22420828.0|P|25/04/2009|zizah|C|
GL|479|1|18/05/2009|650000.0|650000.0|P|19/05/2009|zizah|C|
AP|480|9|19/05/2009|104631995.0|104631995.0|P|19/05/2009|zizah|C|
GL|481|26|19/05/2009|342181531.33|342181531.33|P|22/05/2009|zizah|C|
AR|482|1888|22/05/2009|3658344605.0|3658344605.0|P|22/05/2009|zizah|C|
AP|483|567|22/05/2009|2541100239.0|2541100239.0|P|22/05/2009|zizah|C|
CB|484|73|22/05/2009|768994909.42|768994909.42|P|22/05/2009|zizah|C|
GL|485|1|30/05/2009|10398974.0|10398974.0|P|30/05/2009|zizah|C|
GL|486|2|30/05/2009|15148974.0|15148974.0|P|01/06/2009|zizah|C|
AP|487|1|01/06/2009|6804295.0|6804295.0|P|01/06/2009|zizah|C|
GL|488|1|01/06/2009|6102500.0|6102500.0|P|01/06/2009|zizah|C|
GL|489|20|01/06/2009|1599995683.0|1599995683.0|P|01/06/2009|lhhb|L|
AR|490|3|01/06/2009|358317.0|358317.0|P|01/06/2009|lhhb|L|
GL|491|1|04/06/2009|750000.0|750000.0|P|05/06/2009|lhhb|L|
GL|492|5|29/06/2009|2785902.0|2785902.0|P|29/06/2009|zizah|C|
GL|493|3|29/06/2009|2809749.0|2809749.0|P|29/06/2009|zizah|C|
GL|494|5|29/06/2009|5594218.0|5594218.0|P|29/06/2009|zizah|C|
GL|495|20|30/06/2009|207928878.58|207928878.58|P|30/06/2009|zizah|C|
AR|496|2085|30/06/2009|3772690342.45|3772690342.45|P|30/06/2009|zizah|C|
AP|497|614|30/06/2009|3010112210.0|3010112210.0|P|30/06/2009|zizah|C|
CB|498|67|30/06/2009|578521458.58|578521458.58|P|30/06/2009|zizah|C|
AR|499|1|30/06/2009|1.0|1.0|P|30/06/2009|zizah|C|
AR|500|2|30/06/2009|16618241.0|16618241.0|P|30/06/2009|zizah|C|
CB|501|2|01/07/2009|448200.0|448200.0|P|01/07/2009|zizah|C|
AP|502|1|01/07/2009|5000.0|5000.0|P|01/07/2009|zizah|C|
CB|503|1|01/07/2009|5000.0|5000.0|P|01/07/2009|zizah|C|
GL|504|26|02/07/2009|214645499.33|214645499.33|P|06/07/2009|zizah|C|
AR|505|2129|06/07/2009|3103980782.0|3103980782.0|P|06/07/2009|zizah|C|
AP|506|549|06/07/2009|2793697681.0|2793697681.0|P|06/07/2009|zizah|C|
CB|507|72|06/07/2009|877698061.82|877698061.82|P|06/07/2009|zizah|C|
GL|508|3|07/07/2009|18324868.0|18324868.0|P|07/07/2009|zizah|C|
AP|509|3|07/07/2009|10843138.0|10843138.0|P|07/07/2009|zizah|C|
CB|510|1|07/07/2009|4875000.0|4875000.0|P|07/07/2009|zizah|C|
GL|511|2|07/07/2009|13227869.0|13227869.0|P|07/07/2009|zizah|C|
GL|512|21|28/07/2009|203212772.33|203212772.33|P|29/07/2009|zizah|C|
AR|513|2172|29/07/2009|3572301018.0|3572301018.0|P|29/07/2009|zizah|C|
AP|514|633|29/07/2009|2728326140.0|2728326140.0|P|29/07/2009|zizah|C|
CB|515|75|29/07/2009|659283250.11|659283250.11|P|29/07/2009|zizah|C|
GL|516|14|26/08/2009|194167204.33|194167204.33|P|26/08/2009|zizah|C|
AR|517|2136|26/08/2009|3845227531.0|3845227531.0|P|26/08/2009|zizah|C|
AP|518|615|26/08/2009|2823861862.0|2823861862.0|P|26/08/2009|zizah|C|
CB|519|71|26/08/2009|799202294.21|799202294.21|P|26/08/2009|zizah|C|
GL|520|3|27/08/2009|158576998.0|158576998.0|P|27/08/2009|zizah|C|
AR|521|1|27/08/2009|5000.0|5000.0|P|27/08/2009|zizah|C|
AP|522|5|15/09/2009|55998200.0|55998200.0|P|15/09/2009|zizah|C|
CB|523|1|15/09/2009|55932121.0|55932121.0|P|15/09/2009|zizah|C|
GL|524|22|17/09/2009|207010695.5|207010695.5|P|17/09/2009|zizah|C|
AR|525|2277|17/09/2009|4213075970.26|4213075970.26|P|17/09/2009|zizah|C|
AP|526|608|17/09/2009|3430002288.0|3430002288.0|P|17/09/2009|zizah|C|
CB|527|69|17/09/2009|646949690.25|646949690.25|P|17/09/2009|zizah|C|
GL|528|3|18/09/2009|1820900.0|1820900.0|P|18/09/2009|zizah|C|
GL|529|19|28/10/2009|306100783.0|306100783.0|P|28/10/2009|zizah|C|
AR|530|1840|28/10/2009|3661061714.36|3661061714.36|P|28/10/2009|zizah|C|
AP|531|455|28/10/2009|2135159955.0|2135159955.0|P|28/10/2009|zizah|C|
CB|532|72|28/10/2009|968551564.39|968551564.39|P|28/10/2009|zizah|C|
GL|533|13|30/10/2009|163593829.42|163593829.42|P|30/10/2009|zizah|C|
GL|534|1|16/11/2009|7980.0|7980.0|P|16/11/2009|zizah|C|
AP|535|1|16/11/2009|12000000.0|12000000.0|P|16/11/2009|zizah|C|
GL|536|3|19/11/2009|197426136.0|197426136.0|P|19/11/2009|zizah|C|
CB|537|1|19/11/2009|7161400.0|7161400.0|P|19/11/2009|zizah|C|
GL|538|1|19/11/2009|193550000.0|193550000.0|P|19/11/2009|zizah|C|
AP|539|1|19/11/2009|193550000.0|193550000.0|P|19/11/2009|zizah|C|
GL|540|14|23/11/2009|215451021.5|215451021.5|P|24/11/2009|zizah|C|
AR|541|2268|24/11/2009|3798404825.05|3798404825.05|P|24/11/2009|zizah|C|
AP|542|602|24/11/2009|3667036910.0|3667036910.0|P|24/11/2009|zizah|C|
CB|543|59|24/11/2009|575597672.88|575597672.88|P|24/11/2009|zizah|C|
GL|544|3|25/11/2009|4612500.0|4612500.0|P|25/11/2009|zizah|C|
AP|545|2|25/11/2009|4371441.0|4371441.0|P|25/11/2009|zizah|C|
CB|546|1|25/11/2009|350000.0|350000.0|P|25/11/2009|zizah|C|
GL|547|2|22/12/2009|3291666.67|3291666.67|P|22/12/2009|zizah|C|
GL|548|20|22/12/2009|229569204.17|229569204.17|P|23/12/2009|zizah|C|
AR|549|2149|23/12/2009|4279748994.0|4279748994.0|P|23/12/2009|zizah|C|
AP|550|522|23/12/2009|3063192109.0|3063192109.0|P|23/12/2009|zizah|C|
CB|551|77|23/12/2009|698722690.31|698722690.31|P|23/12/2009|zizah|C|
GL|552|3|28/12/2009|5084442.0|5084442.0|P|28/12/2009|zizah|C|
AR|553|2|28/12/2009|19429412.0|19429412.0|P|28/12/2009|zizah|C|
CB|554|1|28/12/2009|5000.0|5000.0|P|28/12/2009|zizah|C|
AR|555|2391|28/01/2010|5444879208.0|5444879208.0|P|28/01/2010|zizah|C|
GL|556|20|30/01/2010|232081220.17|232081220.17|P|01/02/2010|zizah|C|
AP|557|670|01/02/2010|3594802513.0|3594802513.0|P|01/02/2010|zizah|C|
AR|558|37|01/02/2010|1293292.0|1293292.0|P|01/02/2010|zizah|C|
CB|559|78|01/02/2010|866239170.49|866239170.49|P|01/02/2010|zizah|C|
GL|560|1|03/02/2010|32293800.0|32293800.0|P|03/02/2010|zizah|C|
AP|561|2|03/02/2010|2215000.0|2215000.0|P|03/02/2010|zizah|C|
CB|562|3|03/02/2010|3901939.0|3901939.0|P|03/02/2010|zizah|C|
CB|563|1|03/02/2010|5000.0|5000.0|P|03/02/2010|zizah|C|
CB|564|1|04/02/2010|37939000.0|37939000.0|P|04/02/2010|zizah|C|
GL|565|1|04/02/2010|5000000.0|5000000.0|P|04/02/2010|zizah|C|
GL|566|1|24/02/2010|334091.0|334091.0|P|24/02/2010|zizah|C|
GL|567|17|08/03/2010|237604995.17|237604995.17|P|09/03/2010|zizah|C|
AR|568|2261|09/03/2010|3422492730.0|3422492730.0|P|09/03/2010|zizah|C|
AP|569|673|09/03/2010|3431392989.0|3431392989.0|P|09/03/2010|zizah|C|
CB|570|97|09/03/2010|1316262120.36|1316262120.36|P|09/03/2010|zizah|C|
GL|571|16|23/03/2010|202602577.0|202602577.0|P|16/04/2010|zizah|C|
AR|572|36|09/04/2010|40120010.0|40120010.0|P|09/04/2010|lhhb|L|
CB|573|2|16/04/2010|173672140.0|173672140.0|P|16/04/2010|zizah|C|
GL|574|3|19/04/2010|4731083.0|4731083.0|P|20/04/2010|zizah|C|
AP|575|7|20/04/2010|40727410.0|40727410.0|P|20/04/2010|zizah|C|
GL|576|19|21/04/2010|480121834.17|480121834.17|P|28/04/2010|zizah|C|
AR|577|1820|28/04/2010|3410604344.5|3410604344.5|P|28/04/2010|zizah|C|
AP|578|556|28/04/2010|2450579010.0|2450579010.0|P|28/04/2010|zizah|C|
CB|579|73|28/04/2010|1316557627.91|1316557627.91|P|28/04/2010|zizah|C|
GL|580|17|03/05/2010|232940732.17|232940732.17|P|03/05/2010|zizah|C|
AR|581|2178|03/05/2010|4689459935.1|4689459935.1|P|03/05/2010|zizah|C|
AP|582|616|03/05/2010|3268529650.0|3268529650.0|P|03/05/2010|zizah|C|
CB|583|98|03/05/2010|1294140326.3|1294140326.3|P|03/05/2010|zizah|C|
GL|584|17|05/05/2010|1656986078.0|1656986078.0|P|05/05/2010|lhhb|L|
AR|585|2|05/05/2010|17217.0|17217.0|P|05/05/2010|lhhb|L|
GL|586|22|17/05/2010|25149450.0|25149450.0|P|19/05/2010|zizah|C|
AP|587|3|18/05/2010|174638564.0|174638564.0|P|18/05/2010|zizah|C|
CB|588|2|18/05/2010|7599600.0|7599600.0|P|18/05/2010|zizah|C|
AR|589|2|19/05/2010|20927900.0|20927900.0|P|19/05/2010|zizah|C|
AP|590|6|19/05/2010|242770850.0|242770850.0|P|19/05/2010|zizah|C|
CB|591|4|19/05/2010|17548020.15|17548020.15|P|19/05/2010|zizah|C|
AR|592|1|20/05/2010|70.0|70.0|P|21/05/2010|zizah|C|
CB|593|1|20/05/2010|12419591.0|12419591.0|P|21/05/2010|zizah|C|
GL|594|24|24/05/2010|237763084.17|237763084.17|P|26/05/2010|zizah|C|
AR|595|2008|26/05/2010|4032669620.55|4032669620.55|P|26/05/2010|zizah|C|
AP|596|657|26/05/2010|3436871713.0|3436871713.0|P|26/05/2010|zizah|C|
CB|597|100|26/05/2010|1299458270.38|1299458270.38|P|26/05/2010|zizah|C|
AP|598|2|26/05/2010|33562200.0|33562200.0|P|26/05/2010|zizah|C|
CB|599|1|26/05/2010|450000.0|450000.0|P|26/05/2010|zizah|C|
GL|600|1|31/05/2010|500000000.0|500000000.0|P|31/05/2010|zizah|C|
GL|601|4|31/05/2010|8364747.0|8364747.0|P|31/05/2010|zizah|C|
AR|602|4|15/06/2010|419397170.0|419397170.0|P|15/06/2010|zizah|C|
GL|603|20|15/06/2010|379153575.17|379153575.17|P|24/06/2010|zizah|C|
AP|604|524|23/06/2010|1325704571.0|1325704571.0|P|23/06/2010|zizah|C|
AR|605|2179|24/06/2010|3625739040.0|3625739040.0|P|24/06/2010|zizah|C|
AP|606|82|24/06/2010|1612028639.0|1612028639.0|P|24/06/2010|zizah|C|
CB|607|79|24/06/2010|679514755.68|679514755.68|P|24/06/2010|zizah|C|
GL|608|2|28/06/2010|979214211.0|979214211.0|P|28/06/2010|lhhb|L|
GL|609|4|29/06/2010|1910485.0|1910485.0|P|05/07/2010|zizah|C|
AP|610|12|05/07/2010|23087568.5|23087568.5|P|05/07/2010|zizah|C|
CB|611|2|05/07/2010|1670793.0|1670793.0|P|05/07/2010|zizah|C|
AP|612|1|05/07/2010|46080.0|46080.0|P|05/07/2010|zizah|C|
GL|613|1|07/07/2010|195842842.0|195842842.0|P|07/07/2010|lhhb|L|
GL|614|1|08/07/2010|1566742738.0|1566742738.0|P|08/07/2010|lhhb|L|
GL|615|22|16/07/2010|239807837.17|239807837.17|P|30/07/2010|zizah|C|
GL|616|2|26/07/2010|16290160.0|16290160.0|P|26/07/2010|lhhb|L|
AR|617|2335|30/07/2010|4554506035.0|4554506035.0|P|30/07/2010|zizah|C|
AP|618|687|30/07/2010|3678986512.0|3678986512.0|P|30/07/2010|zizah|C|
CB|619|104|30/07/2010|814969843.29|814969843.29|P|30/07/2010|zizah|C|
GL|620|5|03/08/2010|6208212.0|6208212.0|P|05/08/2010|zizah|C|
GL|621|4|05/08/2010|3378080.0|3378080.0|P|05/08/2010|zizah|C|
GL|622|4|06/08/2010|16916673.0|16916673.0|P|06/08/2010|zizah|C|
GL|623|19|27/08/2010|247829352.17|247829352.17|P|03/09/2010|zizah|C|
AP|624|598|01/09/2010|1760781427.0|1760781427.0|P|01/09/2010|zizah|C|
AR|625|2550|03/09/2010|5000007318.8|5000007318.8|P|03/09/2010|zizah|C|
AP|626|68|03/09/2010|1207299463.0|1207299463.0|P|03/09/2010|zizah|C|
CB|627|83|03/09/2010|745412643.92|745412643.92|P|03/09/2010|zizah|C|
GL|628|3|03/09/2010|26423235.5|26423235.5|P|03/09/2010|zizah|C|
GL|629|1|03/09/2010|369492.0|369492.0|P|03/09/2010|zizah|C|
GL|630|3|03/09/2010|24636320.0|24636320.0|P|03/09/2010|zizah|C|
GL|631|1|06/09/2010|315392.0|315392.0|P|06/09/2010|zizah|C|
AR|632|1|08/09/2010|38234440.0|38234440.0|P|08/09/2010|zizah|C|
CB|633|1|23/09/2010|50000.0|50000.0|P|23/09/2010|zizah|C|
GL|634|4|27/09/2010|2369085.0|2369085.0|P|08/04/2003|zizah|C|
AP|635|4|08/04/2003|7750000.0|7750000.0|P|08/04/2003|zizah|C|
GL|636|4|30/09/2010|13716708.0|13716708.0|P|04/10/2010|zizah|C|
AR|637|3|04/10/2010|19492805.5|19492805.5|P|04/10/2010|zizah|C|
AP|638|1|04/10/2010|3600000.0|3600000.0|P|04/10/2010|zizah|C|
CB|639|2|04/10/2010|514000.0|514000.0|P|04/10/2010|zizah|C|
GL|640|18|04/10/2010|239645324.17|239645324.17|P|08/10/2010|zizah|C|
AR|641|2345|08/10/2010|4294419723.65|4294419723.65|P|08/10/2010|zizah|C|
AP|642|686|08/10/2010|4249397436.0|4249397436.0|P|08/10/2010|zizah|C|
CB|643|83|08/10/2010|880755324.73|880755324.73|P|08/10/2010|zizah|C|
GL|644|5|13/10/2010|99180892.0|99180892.0|P|13/10/2010|zizah|C|
CB|645|2|13/10/2010|48880284.0|48880284.0|P|13/10/2010|zizah|C|
AP|646|12|13/10/2010|14043350.0|14043350.0|P|13/10/2010|zizah|C|
CB|647|2|14/10/2010|1005000.0|1005000.0|P|14/10/2010|zizah|C|
GL|648|1|14/10/2010|1000000.0|1000000.0|P|14/10/2010|zizah|C|
GL|649|18|08/04/2003|431819817.0|431819817.0|P|20/10/2010|zizah|C|
AR|650|49|20/10/2010|3644604816.42||A|20/10/2010|zizah|C|
AP|651|77|20/10/2010|1676826141.0|1676826141.0|P|20/10/2010|zizah|C|
CB|652|70|20/10/2010|982763070.02|982763070.02|P|20/10/2010|zizah|C|
AR|653|2|20/10/2010|213957354.0|213957354.0|P|20/10/2010|zizah|C|
AR|654|1994|23/11/2010|1792728276.0|1792728276.0|P|23/11/2010|zizah|C|
AP|655|461|23/11/2010|1491064881.0|1491064881.0|P|23/11/2010|zizah|C|
GL|656|1|23/11/2010|2.0|2.0|P|23/11/2010|zizah|C|
AP|657|1|23/11/2010|2.0|2.0|P|23/11/2010|zizah|C|
CB|658|1|23/11/2010|1100087.58|1100087.58|P|23/11/2010|zizah|C|
GL|659|15|25/11/2010|650005585.17|650005585.17|P|29/11/2010|zizah|C|
AR|660|2407|29/11/2010|4878250543.9|4878250543.9|P|29/11/2010|zizah|C|
AP|661|679|29/11/2010|3171329724.0|3171329724.0|P|29/11/2010|zizah|C|
CB|662|93|29/11/2010|820863679.97|820863679.97|P|29/11/2010|zizah|C|
GL|663|3|29/11/2010|370975351.0|370975351.0|P|30/11/2010|zizah|C|
AR|664|1|30/11/2010|200403274.0|200403274.0|P|30/11/2010|zizah|C|
CB|665|3|30/11/2010|177529890.32|177529890.32|P|30/11/2010|zizah|C|
GL|666|60|30/11/2010|366462012.17|366462012.17|P|15/12/2010|zizah|C|
AP|667|18|15/12/2010|33301600.0|33301600.0|P|15/12/2010|zizah|C|
AR|668|2647|15/12/2010|6425166704.0|6425166704.0|P|17/12/2010|sany|C|
AP|669|702|15/12/2010|3474742959.0|3474742959.0|P|15/12/2010|zizah|C|
CB|670|93|15/12/2010|828008359.3|828008359.3|P|15/12/2010|zizah|C|
GL|671|20|15/12/2010|1734697742.0|1734697742.0|P|18/01/2011|amy|C|
AR|672|4|17/12/2010|100397055.0|100397055.0|P|17/12/2010|sany|C|
CB|673|4|17/12/2010|9650402.2|9650402.2|P|17/12/2010|sany|C|
GL|674|2|20/12/2010|6257472.2|6257472.2|P|20/12/2010|zizah|C|
AR|675|14|22/12/2010|3478108.0|3478108.0|P|22/12/2010|zizah|C|
AP|676|5|22/12/2010|119510990.0|119510990.0|P|22/12/2010|zizah|C|
GL|677|1|10/01/2011|6415.0|6415.0|P|10/01/2011|amy|C|
GL|678|2|10/01/2011|153076509.0|153076509.0|P|10/01/2011|amy|C|
AR|679|3116|18/01/2011|5118724730.0|5118724730.0|P|18/01/2011|amy|C|
AP|680|763|18/01/2011|4613947223.14|4613947223.14|P|18/01/2011|amy|C|
CB|681|119|18/01/2011|1218357421.82|1218357421.82|P|18/01/2011|amy|C|
GL|700|1|18/01/2011|2043850.0|2043850.0|P|18/01/2011|amy|C|
CB|701|6|18/01/2011|10238475.0|10238475.0|P|18/01/2011|amy|C|
CB|702|2|21/01/2011|5710000.0|5710000.0|P|21/01/2011|amy|C|
GL|703|9|21/01/2011|40552429.1|40552429.1|P|25/01/2011|zizah|C|
