FAM2109|K013|MFA01767|23/11/2007|MSIQN001|BTL|23/11/2007|2.0|2.0|NONE|8463|AING|23/11/2007| ||
FAM2110|K058|MFA01767|23/11/2007|MSIQN001|BTL|23/11/2007|1.0|1.0|NONE|8465|AING|23/11/2007| ||
FAM2111|F0084|MFA01768|23/11/2007|MSIQN001|BTL|23/11/2007|2.0|2.0|NONE|8443|AING|23/11/2007| ||
FAM2112|F0131|MFA01768|23/11/2007|MSIQN001|BTL|23/11/2007|1.0|1.0|NONE|8444|AING|23/11/2007| ||
FAM2113|F0192|MFA01768|23/11/2007|MSIQN001|BTL|23/11/2007|1.0|1.0|NONE|8445|AING|23/11/2007| ||
FAM2114|K060|MFA01768|23/11/2007|MSIQN001|BTL|23/11/2007|1.0|1.0|NONE|8440|AING|23/11/2007| ||
FAM2115|F0135|MFA01769|23/11/2007|MSIQN001|BTL|23/11/2007|1.0|1.0|NONE|8434|AING|23/11/2007| ||
FAM2116|F0142|MFA01769|23/11/2007|MSIQN001|BTL|23/11/2007|1.0|1.0|NONE|8437|AING|23/11/2007| ||
FAM2117|F0143|MFA01769|23/11/2007|MSIQN001|BTL|23/11/2007|1.0|1.0|NONE|8433|AING|23/11/2007| ||
FAM2118|F0116|MFA01770|23/11/2007|MSIQN001|BTL|23/11/2007|1.0|1.0|NONE|8432|AING|23/11/2007| ||
FAM2119|F0136|MFA01770|23/11/2007|MSIQN001|BTL|23/11/2007|2.0|2.0|NONE|8435|AING|23/11/2007| ||
FAM2120|K043|MFA01770|23/11/2007|MSIQN001|BTL|23/11/2007|1.0|1.0|NONE|8436|AING|23/11/2007| ||
FAM2121|F0107|MFA01771|23/11/2007|MLGLU001|BTL|23/11/2007|2.0|2.0|NONE|8427|AING|23/11/2007| ||
FAM2122|F0131|MFA01771|23/11/2007|MLGLU001|BTL|23/11/2007|1.0|1.0|NONE|8426|AING|23/11/2007| ||
FAM2123|K057|MFA01771|23/11/2007|MLGLU001|BTL|23/11/2007|1.0|1.0|NONE|8428|AING|23/11/2007| ||
FAM2124|F0105C|MFA01772|23/11/2007|MLGLU001|BTL|23/11/2007|10.0|10.0|NONE|8425|AING|23/11/2007| ||
FAM2125|K060|MFA01772|23/11/2007|MLGLU001|BTL|23/11/2007|1.0|1.0|NONE|8421|AING|23/11/2007| ||
FAM2126|F0078A|MFA01773|24/11/2007|MMDTR001|PACK|24/11/2007|2.0|2.0|NONE|8402|TRI|23/11/2007| ||
FAM2127|F0011|MFA01774|24/11/2007|MAUFM020|JRG|24/11/2007|1.0|1.0|NONE|8430|CHACHA|24/11/2007| ||
FAM2128|F0012B|MFA01774|24/11/2007|MLGLU001|BTL|24/11/2007|1.0|1.0|NONE|9001|CHACHA|24/11/2007| ||
FAM2128|F0012B|MFA01774|24/11/2007|MSIQN001|BTL|24/11/2007|1.0|1.0|NONE|9000|CHACHA|24/11/2007| ||
FAM2129|F0017|MFA01775|26/11/2007|MSIQN001|BTL|26/11/2007|1.0|1.0|NONE|8394|ACI|24/11/2007| ||
FAM2130|F0019|MFA01775|26/11/2007|MSIQN001|BTL|26/11/2007|1.0|1.0|NONE|8393|ACI|24/11/2007| ||
FAM2131|F0152|MFA01775|26/11/2007|MSIQN001|BTL|26/11/2007|1.0|1.0|NONE|8392|ACI|24/11/2007| ||
FAM2132|F0191|MFA01775|26/11/2007|MSIQN001|BTL|26/11/2007|2.0|2.0|NONE|8395|ACI|24/11/2007| ||
FAM2134|F0006|MFA01777|26/11/2007|MSIQN001|BTL|26/11/2007|3.0|3.0|NONE|8352|SEKA|26/11/2007| ||
FAM2135|F0044|MFA01777|26/11/2007|MLGLU001|BTL|26/11/2007|1.0|1.0|NONE|8349|SEKA|26/11/2007| ||
FAM2136|F0078|MFA01778|26/11/2007|MAUFM020|JRG|26/11/2007|3.0|3.0|NONE|8347|SEKA|26/11/2007| ||
FAM2136|F0078|MFA01778|26/11/2007|MSIQN001|BTL|26/11/2007|6.0|6.0|NONE|8348|SEKA|26/11/2007| ||
FAM2137|F0003|MFA01779|26/11/2007|MMSNS250|PACK|26/11/2007|8.0|8.0|NONE|8346|CHACHA|26/11/2007| ||
FAM2138|F0189|MFA01779|26/11/2007|MMSNS250|PACK|26/11/2007|4.0|4.0|NONE|8342|CHACHA|26/11/2007| ||
FAM2139|F0191|MFA01780|27/11/2007|MMEDX250|PACK|27/11/2007|12.0|12.0|NONE|8338|TRI|26/11/2007| ||
FAM2139|F0191|MFA01780|27/11/2007|MMEHGM97|VIAL|27/11/2007|15.0|15.0|NONE|8336|TRI|26/11/2007| ||
FAM2139|F0191|MFA01780|27/11/2007|MMEHPC01|VIAL|27/11/2007|15.0|15.0|NONE|8337|TRI|26/11/2007| ||
FAM2139|F0191|MFA01780|27/11/2007|MMESM001|KG|27/11/2007|4.0|4.0|NONE|8333|TRI|26/11/2007| ||
FAM2139|F0191|MFA01780|27/11/2007|MMESP001|PACK|27/11/2007|30.0|30.0|NONE|8332|TRI|26/11/2007| ||
FAM2139|F0191|MFA01780|27/11/2007|MMEVT100|PACK|27/11/2007|20.0|20.0|NONE|8335|TRI|26/11/2007| ||
FAM2140|F0017|MFA01781|27/11/2007|MMEDX250|PACK|27/11/2007|4.0|4.0|NONE|8334|TRI|26/11/2007| ||
FAM2140|F0017|MFA01781|27/11/2007|MMEHPC01|VIAL|27/11/2007|5.0|5.0|NONE|8331|TRI|26/11/2007| ||
FAM2140|F0017|MFA01781|27/11/2007|MMESM001|KG|27/11/2007|1.0|1.0|NONE|8330|TRI|26/11/2007| ||
FAM2140|F0017|MFA01781|27/11/2007|MMESP001|PACK|27/11/2007|10.0|10.0|NONE|8327|TRI|26/11/2007| ||
FAM2140|F0017|MFA01781|27/11/2007|MMEVT100|PACK|27/11/2007|5.0|5.0|NONE|8326|TRI|26/11/2007| ||
FAM2141|F0152|MFA01782|27/11/2007|MMEDX250|PACK|27/11/2007|4.0|4.0|NONE|8329|TRI|26/11/2007| ||
FAM2141|F0152|MFA01782|27/11/2007|MMEHGM97|VIAL|27/11/2007|5.0|5.0|NONE|8328|TRI|26/11/2007| ||
FAM2141|F0152|MFA01782|27/11/2007|MMEHPC01|VIAL|27/11/2007|5.0|5.0|NONE|8325|TRI|26/11/2007| ||
FAM2141|F0152|MFA01782|27/11/2007|MMESM001|KG|27/11/2007|1.0|1.0|NONE|8324|TRI|26/11/2007| ||
FAM2141|F0152|MFA01782|27/11/2007|MMESP001|PACK|27/11/2007|10.0|10.0|NONE|8323|TRI|26/11/2007| ||
FAM2141|F0152|MFA01782|27/11/2007|MMEVT100|PACK|27/11/2007|5.0|5.0|NONE|8322|TRI|26/11/2007| ||
FAM2142|F0019|MFA01783|27/11/2007|MMEDX250|PACK|27/11/2007|8.0|8.0|NONE|8321|TRI|26/11/2007| ||
FAM2142|F0019|MFA01783|27/11/2007|MMESM001|KG|27/11/2007|1.0|1.0|NONE|8320|TRI|26/11/2007| ||
FAM2142|F0019|MFA01783|27/11/2007|MMESP001|PACK|27/11/2007|10.0|10.0|NONE|8319|TRI|26/11/2007| ||
FAM2142|F0019|MFA01783|27/11/2007|MMEVT100|PACK|27/11/2007|6.0|6.0|NONE|8318|TRI|26/11/2007| ||
FAM2143|F0034|MFA01784|27/11/2007|MMEDX250|PACK|27/11/2007|6.0|6.0|NONE|8317|TRI|26/11/2007| ||
FAM2144|F0191|MFA01785|27/11/2007|MROAV001|VIAL|27/11/2007|15.0|15.0|NONE|8314|TRI|26/11/2007| ||
FAM2144|F0191|MFA01785|27/11/2007|MROGF001|KG|27/11/2007|3.0|3.0|NONE|8313|TRI|26/11/2007| ||
FAM2144|F0191|MFA01785|27/11/2007|MROGF300|BTL|27/11/2007|10.0|10.0|NONE|8312|TRI|26/11/2007| ||
FAM2145|F0017|MFA01786|27/11/2007|MROAV001|VIAL|27/11/2007|5.0|5.0|NONE|8311|TRI|26/11/2007| ||
FAM2145|F0017|MFA01786|27/11/2007|MROGF001|KG|27/11/2007|1.0|1.0|NONE|8310|TRI|26/11/2007| ||
FAM2145|F0017|MFA01786|27/11/2007|MROIB001|VIAL|27/11/2007|5.0|5.0|NONE|8309|TRI|26/11/2007| ||
FAM2146|F0152|MFA01787|27/11/2007|MROAV001|VIAL|27/11/2007|5.0|5.0|NONE|8308|TRI|26/11/2007| ||
FAM2146|F0152|MFA01787|27/11/2007|MROGF001|KG|27/11/2007|1.0|1.0|NONE|8307|TRI|26/11/2007| ||
FAM2146|F0152|MFA01787|27/11/2007|MROGF300|BTL|27/11/2007|4.0|4.0|NONE|8303|TRI|26/11/2007| ||
FAM2147|F0019|MFA01788|27/11/2007|MROAV001|VIAL|27/11/2007|7.0|7.0|NONE|8302|TRI|26/11/2007| ||
FAM2147|F0019|MFA01788|27/11/2007|MROGF001|KG|27/11/2007|1.0|1.0|NONE|8306|TRI|26/11/2007| ||
FAM2147|F0019|MFA01788|27/11/2007|MROIB001|VIAL|27/11/2007|7.0|7.0|NONE|8305|TRI|26/11/2007| ||
FAM2148|F0036A|MFA01789|27/11/2007|MROGF300|BTL|27/11/2007|2.0|2.0|NONE|8304|TRI|26/11/2007| ||
FAM2149|F0019|MFA01790|27/11/2007|MMDAI500|BTL|27/11/2007|5.0|5.0|NONE|8299|TRI|26/11/2007| ||
FAM2150|F0191|MFA01791|27/11/2007|MKFTH001|BTL|27/11/2007|3.0|3.0|NONE|8297|TRI|26/11/2007| ||
FAM2151|F0017|MFA01792|27/11/2007|MKFTH001|BTL|27/11/2007|1.0|1.0|NONE|8296|TRI|26/11/2007| ||
FAM2152|F0152|MFA01793|27/11/2007|MKFTH001|BTL|27/11/2007|1.0|1.0|NONE|8301|TRI|26/11/2007| ||
FAM2153|F0019|MFA01794|27/11/2007|MKFTH001|BTL|27/11/2007|1.0|1.0|NONE|8300|TRI|26/11/2007| ||
FAM2154|F0078|MFA01795|27/11/2007|MMEDX250|PACK|27/11/2007|12.0|12.0|NONE|8295|TRI|26/11/2007| ||
FAM2154|F0078|MFA01795|27/11/2007|MMEHGM97|VIAL|27/11/2007|45.0|45.0|NONE|8294|TRI|26/11/2007| ||
FAM2154|F0078|MFA01795|27/11/2007|MMEVT100|PACK|27/11/2007|20.0|20.0|NONE|8293|TRI|26/11/2007| ||
FAM2155|F0078|MFA01796|27/11/2007|MROAV001|VIAL|27/11/2007|45.0|45.0|NONE|8292|TRI|26/11/2007| ||
FAM2155|F0078|MFA01796|27/11/2007|MROGF001|KG|27/11/2007|4.0|4.0|NONE|8290|TRI|26/11/2007| ||
FAM2156|F0006C|MFA01797|27/11/2007|MROIT001|LTR|27/11/2007|3.0|3.0|NONE|8284|TRI|26/11/2007| ||
FAM2157|F0006D|MFA01798|27/11/2007|MROIT001|LTR|27/11/2007|3.0|3.0|NONE|8282|TRI|26/11/2007| ||
FAM2158|F0078|MFA01799|27/11/2007|MMDAI500|BTL|27/11/2007|28.0|28.0|NONE|8283|TRI|26/11/2007| ||
FAM2159|F0002|MFA01800|28/11/2007|MMSNS250|PACK|28/11/2007|10.0|10.0|NONE|8266|CHACHA|28/11/2007| ||
FAM2160|F0065|MFA01801|29/11/2007|MMEDP250|PACK|29/11/2007|50.0|50.0|NONE|8254|TRI|28/11/2007| ||
FAM2161|F0120|MFA01802|29/11/2007|MMSNS250|PACK|29/11/2007|32.0|32.0|NONE|8253|TRI|28/11/2007| ||
FAM2162|F0120|MFA01803|29/11/2007|MROREV01|LTR|29/11/2007|6.0|6.0|NONE|8252|TRI|28/11/2007| ||
FAM2163|F0078|MFA01804|29/11/2007|MMEHC120|VIAL|29/11/2007|45.0|45.0|NONE|8251|TRI|28/11/2007| ||
FAM2169|F0027A|MFA01810|29/11/2007|MROIQ001|KG|29/11/2007|1.0|1.0|NONE|8235|TRI|29/11/2007| ||
FAM2190|F0061|MFA01828|29/11/2007|MEKTM100|BKS|29/11/2007|30.0|30.0|NONE|8151|AING|29/11/2007| ||
FAM2191|F0145|MFA01829|30/11/2007|MROAMP20|KG|30/11/2007|1.0|1.0|NONE|8150|TRI|29/11/2007| ||
FAM2191|F0145|MFA01829|30/11/2007|MROCK003|BTL|30/11/2007|1.0|1.0|NONE|8149|TRI|29/11/2007| ||
FAM2192|K059|MFA01830|30/11/2007|MROAMP20|KG|30/11/2007|3.0|3.0|NONE|7319|TRI|29/11/2007| ||
FAM2192|K059|MFA01830|30/11/2007|MROAV001|VIAL|30/11/2007|16.0|16.0|NONE|7323|TRI|29/11/2007| ||
FAM2192|K059|MFA01830|30/11/2007|MRODL001|VIAL|30/11/2007|8.0|8.0|NONE|8148|TRI|29/11/2007| ||
FAM2193|K063|MFA01831|30/11/2007|MROAMP20|KG|30/11/2007|1.0|1.0|NONE|8147|TRI|29/11/2007| ||
FAM2193|K063|MFA01831|30/11/2007|MROAV001|VIAL|30/11/2007|6.0|6.0|NONE|8146|TRI|29/11/2007| ||
FAM2193|K063|MFA01831|30/11/2007|MRODL001|VIAL|30/11/2007|3.0|3.0|NONE|8145|TRI|29/11/2007| ||
FAM2194|F0118|MFA01832|30/11/2007|MROAMP20|KG|30/11/2007|2.0|2.0|NONE|8144|TRI|29/11/2007| ||
FAM2194|F0118|MFA01832|30/11/2007|MROAV001|VIAL|30/11/2007|4.0|4.0|NONE|8143|TRI|29/11/2007| ||
FAM2195|F0155|MFA01833|30/11/2007|MROAMP20|KG|30/11/2007|1.0|1.0|NONE|8142|TRI|29/11/2007| ||
FAM2195|F0155|MFA01833|30/11/2007|MROAV001|VIAL|30/11/2007|4.0|4.0|NONE|8141|TRI|29/11/2007| ||
FAM2195|F0155|MFA01833|30/11/2007|MRODL001|VIAL|30/11/2007|4.0|4.0|NONE|8140|TRI|29/11/2007| ||
FAM2196|K026|MFA01834|30/11/2007|MROAMP20|KG|30/11/2007|1.0|1.0|NONE|8139|TRI|29/11/2007| ||
FAM2196|K026|MFA01834|30/11/2007|MROAV001|VIAL|30/11/2007|5.0|5.0|NONE|8138|TRI|29/11/2007| ||
FAM2196|K026|MFA01834|30/11/2007|MRODL001|VIAL|30/11/2007|3.0|3.0|NONE|8137|TRI|29/11/2007| ||
FAM2197|K014|MFA01835|30/11/2007|MROAMP20|KG|30/11/2007|1.0|1.0|NONE|8136|TRI|29/11/2007| ||
FAM2197|K014|MFA01835|30/11/2007|MROAV001|VIAL|30/11/2007|7.0|7.0|NONE|8135|TRI|29/11/2007| ||
FAM2197|K014|MFA01835|30/11/2007|MRODL001|VIAL|30/11/2007|4.0|4.0|NONE|8134|TRI|29/11/2007| ||
FAM2198|F0157|MFA01836|30/11/2007|MROAMP20|KG|30/11/2007|1.0|1.0|NONE|8127|TRI|29/11/2007| ||
FAM2198|F0157|MFA01836|30/11/2007|MROCK003|BTL|30/11/2007|3.0|3.0|NONE|8126|TRI|29/11/2007| ||
FAM2199|F0086A|MFA01837|30/11/2007|MROAMP20|KG|30/11/2007|2.0|2.0|NONE|8131|TRI|29/11/2007| ||
FAM2199|F0086A|MFA01837|30/11/2007|MROAV001|VIAL|30/11/2007|3.0|3.0|NONE|8130|TRI|29/11/2007| ||
FAM2200|F0162|MFA01838|30/11/2007|MROAMP20|KG|30/11/2007|1.0|1.0|NONE|8133|TRI|29/11/2007| ||
FAM2200|F0162|MFA01838|30/11/2007|MROAV001|VIAL|30/11/2007|4.0|4.0|NONE|8132|TRI|29/11/2007| ||
FAM2200|F0162|MFA01838|30/11/2007|MRODL001|VIAL|30/11/2007|4.0|4.0|NONE|8129|TRI|29/11/2007| ||
FAM2201|F0146|MFA01839|30/11/2007|MROAV001|VIAL|30/11/2007|4.0|4.0|NONE|8123|TRI|29/11/2007| ||
FAM2201|F0146|MFA01839|30/11/2007|MROCK001|BTL|30/11/2007|1.0|1.0|NONE|8122|TRI|29/11/2007| ||
FAM2202|F0149|MFA01840|30/11/2007|MROAV001|VIAL|30/11/2007|10.0|10.0|NONE|8121|TRI|29/11/2007| ||
FAM2202|F0149|MFA01840|30/11/2007|MROCK003|BTL|30/11/2007|4.0|4.0|NONE|8120|TRI|29/11/2007| ||
FAM2202|F0149|MFA01840|30/11/2007|MRODL001|VIAL|30/11/2007|10.0|10.0|NONE|8125|TRI|29/11/2007| ||
FAM2203|F0123|MFA01841|30/11/2007|MROAV001|VIAL|30/11/2007|8.0|8.0|NONE|8124|TRI|29/11/2007| ||
FAM2203|F0123|MFA01841|30/11/2007|MROCK001|BTL|30/11/2007|1.0|1.0|NONE|8117|TRI|29/11/2007| ||
FAM2204|F0067I|MFA01842|30/11/2007|MROAV001|VIAL|30/11/2007|8.0|8.0|NONE|8116|TRI|29/11/2007| ||
FAM2204|F0067I|MFA01842|30/11/2007|MROCK003|BTL|30/11/2007|3.0|3.0|NONE|8119|TRI|29/11/2007| ||
FAM2204|F0067I|MFA01842|30/11/2007|MRODL001|VIAL|30/11/2007|8.0|8.0|NONE|8118|TRI|29/11/2007| ||
FAM2205|F0104E|MFA01843|30/11/2007|MROAV001|VIAL|30/11/2007|10.0|10.0|NONE|8115|TRI|29/11/2007| ||
FAM2205|F0104E|MFA01843|30/11/2007|MRODL001|VIAL|30/11/2007|5.0|5.0|NONE|8114|TRI|29/11/2007| ||
FAM2206|F0122A|MFA01844|30/11/2007|MROAV001|VIAL|30/11/2007|10.0|10.0|NONE|8113|TRI|29/11/2007| ||
FAM2206|F0122A|MFA01844|30/11/2007|MROCK001|BTL|30/11/2007|2.0|2.0|NONE|8112|TRI|29/11/2007| ||
FAM2207|F0132|MFA01845|30/11/2007|MROAV001|VIAL|30/11/2007|13.0|13.0|NONE|7061|TRI|29/11/2007| ||
FAM2207|F0132|MFA01845|30/11/2007|MROCK003|BTL|30/11/2007|4.0|4.0|NONE|8110|TRI|29/11/2007| ||
FAM2207|F0132|MFA01845|30/11/2007|MRODL001|VIAL|30/11/2007|13.0|13.0|NONE|8109|TRI|29/11/2007| ||
FAM2208|F0066|MFA01846|29/11/2007|MEKAA500|PACK|29/11/2007|1.0|1.0|NONE|8128|AING|29/11/2007| ||
FAM2209|F0134|MFA01847|29/11/2007|MLGLU001|BTL|29/11/2007|1.0|1.0|NONE|8108|AING|29/11/2007| ||
FAM2210|F0150|MFA01848|30/11/2007|MROGF001|KG|30/11/2007|1.0|1.0|NONE|8107|TRI|29/11/2007| ||
FAM2210|F0150|MFA01848|30/11/2007|MROIB001|VIAL|30/11/2007|4.0|4.0|NONE|8106|TRI|29/11/2007| ||
FAM2211|K059|MFA01849|30/11/2007|MROGF001|KG|30/11/2007|3.0|3.0|NONE|8105|TRI|29/11/2007| ||
FAM2211|K059|MFA01849|30/11/2007|MROIB001|VIAL|30/11/2007|7.0|7.0|NONE|8104|TRI|29/11/2007| ||
FAM2212|K063|MFA01850|30/11/2007|MROGF001|KG|30/11/2007|1.0|1.0|NONE|8103|TRI|29/11/2007| ||
FAM2212|K063|MFA01850|30/11/2007|MROIB001|VIAL|30/11/2007|3.0|3.0|NONE|8102|TRI|29/11/2007| ||
FAM2213|F0146|MFA01851|30/11/2007|MROGF001|KG|30/11/2007|1.0|1.0|NONE|8101|TRI|29/11/2007| ||
FAM2213|F0146|MFA01851|30/11/2007|MROGF300|BTL|30/11/2007|2.0|2.0|NONE|8098|TRI|29/11/2007| ||
FAM2213|F0146|MFA01851|30/11/2007|MROIB001|VIAL|30/11/2007|10.0|10.0|NONE|8100|TRI|29/11/2007| ||
FAM2214|F0123|MFA01852|30/11/2007|MROGF001|KG|30/11/2007|2.0|2.0|NONE|8097|TRI|29/11/2007| ||
FAM2214|F0123|MFA01852|30/11/2007|MROIB001|VIAL|30/11/2007|8.0|8.0|NONE|8099|TRI|29/11/2007| ||
FAM2215|F0067I|MFA01853|30/11/2007|MROGF001|KG|30/11/2007|1.0|1.0|NONE|8096|TRI|29/11/2007| ||
FAM2215|F0067I|MFA01853|30/11/2007|MROIB001|VIAL|30/11/2007|8.0|8.0|NONE|8095|TRI|29/11/2007| ||
FAM2216|F0122A|MFA01854|30/11/2007|MROGF001|KG|30/11/2007|2.0|2.0|NONE|8092|TRI|29/11/2007| ||
FAM2216|F0122A|MFA01854|30/11/2007|MROGF300|BTL|30/11/2007|7.0|7.0|NONE|8091|TRI|29/11/2007| ||
FAM2216|F0122A|MFA01854|30/11/2007|MROIB001|VIAL|30/11/2007|10.0|10.0|NONE|8094|TRI|29/11/2007| ||
FAM2217|K026|MFA01855|30/11/2007|MROGF001|KG|30/11/2007|1.0|1.0|NONE|8093|TRI|29/11/2007| ||
FAM2217|K026|MFA01855|30/11/2007|MROIB001|VIAL|30/11/2007|2.0|2.0|NONE|8090|TRI|29/11/2007| ||
FAM2218|K014|MFA01856|30/11/2007|MROGF001|KG|30/11/2007|1.0|1.0|NONE|8089|TRI|29/11/2007| ||
FAM2218|K014|MFA01856|30/11/2007|MROIB001|VIAL|30/11/2007|3.0|3.0|NONE|8088|TRI|29/11/2007| ||
FAM2219|F0157|MFA01857|30/11/2007|MROGF001|KG|30/11/2007|1.0|1.0|NONE|8087|TRI|29/11/2007| ||
FAM2219|F0157|MFA01857|30/11/2007|MROIB001|VIAL|30/11/2007|7.0|7.0|NONE|8084|TRI|29/11/2007| ||
FAM2220|F0086|MFA01858|30/11/2007|MROGF001|KG|30/11/2007|1.0|1.0|NONE|8083|TRI|29/11/2007| ||
FAM2221|F0118|MFA01859|30/11/2007|MROGF300|BTL|30/11/2007|3.0|3.0|NONE|8086|TRI|29/11/2007| ||
FAM2221|F0118|MFA01859|30/11/2007|MROIB001|VIAL|30/11/2007|4.0|4.0|NONE|8085|TRI|29/11/2007| ||
FAM2222|F0155|MFA01860|30/11/2007|MROGF300|BTL|30/11/2007|2.0|2.0|NONE|8082|TRI|29/11/2007| ||
FAM2222|F0155|MFA01860|30/11/2007|MROIB001|VIAL|30/11/2007|3.0|3.0|NONE|8081|TRI|29/11/2007| ||
FAM2223|F0162|MFA01861|30/11/2007|MROGF300|BTL|30/11/2007|2.0|2.0|NONE|8080|TRI|29/11/2007| ||
FAM2223|F0162|MFA01861|30/11/2007|MROIB001|VIAL|30/11/2007|3.0|3.0|NONE|8079|TRI|29/11/2007| ||
FAM2224|F0145|MFA01862|30/11/2007|MROIB001|VIAL|30/11/2007|3.0|3.0|NONE|8078|TRI|29/11/2007| ||
FAM2225|F0149|MFA01863|30/11/2007|MROIB001|VIAL|30/11/2007|10.0|10.0|NONE|8077|TRI|29/11/2007| ||
FAM2226|F0104E|MFA01864|30/11/2007|MROIB001|VIAL|30/11/2007|5.0|5.0|NONE|8076|TRI|29/11/2007| ||
FAM2227|F0132|MFA01865|30/11/2007|MROIB001|VIAL|30/11/2007|13.0|13.0|NONE|8075|TRI|29/11/2007| ||
FAM2228|F0086A|MFA01866|30/11/2007|MROIB001|VIAL|30/11/2007|3.0|3.0|NONE|8072|TRI|29/11/2007| ||
FAM2229|F0146|MFA01867|30/11/2007|MMEHC120|VIAL|30/11/2007|4.0|4.0|NONE|8029|TRI|29/11/2007| ||
FAM2229|F0146|MFA01867|30/11/2007|MMSNS250|PACK|30/11/2007|2.0|2.0|NONE|8028|TRI|29/11/2007| ||
FAM2230|F0145|MFA01868|30/11/2007|MMEHC120|VIAL|30/11/2007|3.0|3.0|NONE|8027|TRI|29/11/2007| ||
FAM2230|F0145|MFA01868|30/11/2007|MMEVT100|PACK|30/11/2007|10.0|10.0|NONE|8026|TRI|29/11/2007| ||
FAM2230|F0145|MFA01868|30/11/2007|MMSNS250|PACK|30/11/2007|4.0|4.0|NONE|8025|TRI|29/11/2007| ||
FAM2231|F0150|MFA01869|30/11/2007|MMEHC120|VIAL|30/11/2007|5.0|5.0|NONE|8024|TRI|29/11/2007| ||
FAM2231|F0150|MFA01869|30/11/2007|MMEVT100|PACK|30/11/2007|5.0|5.0|NONE|8023|TRI|29/11/2007| ||
FAM2231|F0150|MFA01869|30/11/2007|MMSNS250|PACK|30/11/2007|1.0|1.0|NONE|8022|TRI|29/11/2007| ||
FAM2232|F0118|MFA01870|30/11/2007|MMEHC120|VIAL|30/11/2007|4.0|4.0|NONE|8019|TRI|29/11/2007| ||
FAM2232|F0118|MFA01870|30/11/2007|MMEVT100|PACK|30/11/2007|5.0|5.0|NONE|8017|TRI|29/11/2007| ||
FAM2232|F0118|MFA01870|30/11/2007|MMSNS250|PACK|30/11/2007|4.0|4.0|NONE|8018|TRI|29/11/2007| ||
FAM2233|F0123|MFA01871|30/11/2007|MMEHC120|VIAL|30/11/2007|8.0|8.0|NONE|8021|TRI|29/11/2007| ||
FAM2233|F0123|MFA01871|30/11/2007|MMEVT100|PACK|30/11/2007|10.0|10.0|NONE|8020|TRI|29/11/2007| ||
FAM2233|F0123|MFA01871|30/11/2007|MMSNS250|PACK|30/11/2007|4.0|4.0|NONE|8016|TRI|29/11/2007| ||
FAM2234|F0122A|MFA01872|30/11/2007|MMEHC120|VIAL|30/11/2007|10.0|10.0|NONE|8015|TRI|29/11/2007| ||
FAM2234|F0122A|MFA01872|30/11/2007|MMEVT100|PACK|30/11/2007|20.0|20.0|NONE|8014|TRI|29/11/2007| ||
FAM2235|F0157|MFA01873|30/11/2007|MMEHC120|VIAL|30/11/2007|8.0|8.0|NONE|8013|TRI|29/11/2007| ||
FAM2235|F0157|MFA01873|30/11/2007|MMEVT100|PACK|30/11/2007|5.0|5.0|NONE|8012|TRI|29/11/2007| ||
FAM2235|F0157|MFA01873|30/11/2007|MMSNS250|PACK|30/11/2007|8.0|8.0|NONE|8011|TRI|29/11/2007| ||
FAM2236|F0086A|MFA01874|30/11/2007|MMEHC120|VIAL|30/11/2007|3.0|3.0|NONE|8007|TRI|29/11/2007| ||
FAM2236|F0086A|MFA01874|30/11/2007|MMEVT100|PACK|30/11/2007|2.0|2.0|NONE|8005|TRI|29/11/2007| ||
FAM2236|F0086A|MFA01874|30/11/2007|MMSNS250|PACK|30/11/2007|2.0|2.0|NONE|8006|TRI|29/11/2007| ||
FAM2237|F0149|MFA01875|30/11/2007|MMESP250|PACK|30/11/2007|20.0|20.0|NONE|8010|TRI|29/11/2007| ||
FAM2237|F0149|MFA01875|30/11/2007|MMSNS250|PACK|30/11/2007|20.0|20.0|NONE|8008|TRI|29/11/2007| ||
FAM2238|F0067I|MFA01876|30/11/2007|MMESP250|PACK|30/11/2007|4.0|4.0|NONE|8009|TRI|29/11/2007| ||
FAM2238|F0067I|MFA01876|30/11/2007|MMSNS250|PACK|30/11/2007|5.0|5.0|NONE|8004|TRI|29/11/2007| ||
FAM2239|F0104E|MFA01877|30/11/2007|MMESP250|PACK|30/11/2007|5.0|5.0|NONE|8003|TRI|29/11/2007| ||
FAM2239|F0104E|MFA01877|30/11/2007|MMSNS250|PACK|30/11/2007|3.0|3.0|NONE|8002|TRI|29/11/2007| ||
FAM2240|F0162|MFA01878|30/11/2007|MMESP250|PACK|30/11/2007|4.0|4.0|NONE|8001|TRI|29/11/2007| ||
FAM2241|F0086|MFA01879|30/11/2007|MMEVT100|PACK|30/11/2007|4.0|4.0|NONE|8000|TRI|29/11/2007| ||
FAM2242|K059|MFA01880|30/11/2007|MMSNS250|PACK|30/11/2007|8.0|8.0|NONE|7999|TRI|29/11/2007| ||
FAM2243|K063|MFA01881|30/11/2007|MMSNS250|PACK|30/11/2007|3.0|3.0|NONE|7998|TRI|29/11/2007| ||
FAM2244|F0155|MFA01882|30/11/2007|MMSNS250|PACK|30/11/2007|8.0|8.0|NONE|7997|TRI|29/11/2007| ||
FAM2245|K026|MFA01883|30/11/2007|MMSNS250|PACK|30/11/2007|2.0|2.0|NONE|7994|TRI|29/11/2007| ||
FAM2246|K014|MFA01884|30/11/2007|MMSNS250|PACK|30/11/2007|3.0|3.0|NONE|7993|TRI|29/11/2007| ||
